ID	HC10	HC11	HC12	HC14	HC15	HC16	HC17	HC18	HC19	HC1	HC21	HC22	HC23	HC24	HC25	HC2	HC3	HC4	HC5	HC6	HC7	HC8	Patient10	Patient11	Patient12	Patient13	Patient14	Patient15	Patient16	Patient17	Patient20	Patient23	Patient24	Patient26	Patient27	Patient28	Patient29	Patient30	Patient31	Patient32	Patient33	Patient34	Patient35	Patient37	Patient38	Patient39	Patient3	Patient40	Patient44	Patient47	Patient49	Patient4	Patient50	Patient51	Patient52	Patient5	Patient6	Patient7	Patient8	Patient9	KEGG_Pathways
Lysosome	40071.0	25132.0	32400.0	69489.0	61920.0	74893.0	65294.0	59148.0	31044.0	34310.0	53151.0	60148.0	56465.0	36139.0	54539.0	65104.0	43939.0	89037.0	51275.0	25691.0	42723.0	36036.0	37836.0	35145.0	59031.0	53990.0	59133.0	59113.0	37194.0	47731.0	30899.0	58702.0	59814.0	17919.0	38908.0	36122.0	34539.0	71643.0	57008.0	47688.0	30512.0	35451.0	35953.0	37042.0	32731.0	35555.0	39124.0	31548.0	50707.0	37278.0	44232.0	45247.0	46671.0	76230.0	25916.0	13094.0	42388.0	51932.0	43818.0	34229.0	Cellular Processes; Transport and Catabolism; Lysosome
MAPK signaling pathway	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Environmental Information Processing; Signal Transduction; MAPK signaling pathway
MAPK signaling pathway - yeast	9025.0	13827.0	14091.0	21069.0	20080.0	11233.0	24054.0	21427.0	12346.0	6585.0	18565.0	24088.0	10711.0	15227.0	13762.0	22837.0	15142.0	15888.0	19837.0	16627.0	28548.0	19290.0	16265.0	22148.0	17732.0	18094.0	40204.0	19287.0	26445.0	10993.0	23838.0	44172.0	15005.0	44034.0	17933.0	28860.0	18471.0	18350.0	15865.0	21671.0	26236.0	17807.0	26999.0	13931.0	14852.0	29214.0	19326.0	24065.0	30337.0	15083.0	22029.0	22556.0	19305.0	18713.0	25055.0	8135.0	13796.0	19205.0	27398.0	19163.0	Environmental Information Processing; Signal Transduction; MAPK signaling pathway - yeast
Measles	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Human Diseases; Infectious Diseases; Measles
Meiosis - yeast	406.0	1286.0	566.0	825.0	598.0	393.0	3242.0	1136.0	1443.0	187.0	1459.0	470.0	843.0	575.0	812.0	1843.0	1216.0	1517.0	902.0	371.0	2249.0	945.0	2078.0	1302.0	2519.0	1664.0	1585.0	1131.0	6174.0	4458.0	543.0	458.0	2129.0	1211.0	11347.0	1209.0	1077.0	10898.0	794.0	1092.0	1656.0	1417.0	566.0	1840.0	1044.0	1014.0	1948.0	4490.0	1892.0	480.0	1663.0	2058.0	1644.0	652.0	1936.0	788.0	1946.0	1533.0	2333.0	4480.0	Cellular Processes; Cell Growth and Death; Meiosis - yeast
Melanogenesis	2.0	2.0	5.0	1.0	0.0	2.0	2.0	0.0	1.0	2.0	2.0	0.0	5.0	2.0	1.0	4.0	3.0	1.0	2.0	1.0	8.0	2.0	6.0	4.0	3.0	0.0	3.0	2.0	2.0	2.0	2.0	1.0	3.0	3.0	0.0	4.0	3.0	1.0	2.0	2.0	0.0	1.0	1.0	1.0	4.0	7.0	4.0	5.0	2.0	0.0	1.0	2.0	1.0	2.0	3.0	21.0	3.0	4.0	3.0	2.0	Organismal Systems; Endocrine System; Melanogenesis
Membrane and intracellular structural molecules	224676.0	130842.0	182092.0	200607.0	218039.0	338209.0	235244.0	218892.0	145085.0	151499.0	248989.0	230651.0	315179.0	201329.0	207138.0	228451.0	229232.0	390517.0	279831.0	247415.0	259103.0	158140.0	207817.0	189872.0	185293.0	194872.0	134423.0	253489.0	287337.0	198745.0	126674.0	1025173.0	133675.0	924539.0	161675.0	240685.0	153027.0	311160.0	378486.0	211570.0	593359.0	219403.0	255399.0	169121.0	361600.0	277278.0	134063.0	208017.0	136830.0	191450.0	237452.0	179218.0	201346.0	273679.0	140690.0	273080.0	246845.0	181364.0	312772.0	123010.0	Unclassified; Cellular Processes and Signaling; Membrane and intracellular structural molecules
Metabolism of cofactors and vitamins	41269.0	36390.0	41601.0	45279.0	51106.0	64731.0	52710.0	47263.0	35216.0	30991.0	56040.0	45996.0	76213.0	45637.0	55447.0	49347.0	59593.0	88223.0	67222.0	71909.0	90660.0	45468.0	58227.0	57442.0	48935.0	44838.0	38233.0	58892.0	77600.0	72350.0	37054.0	233933.0	27814.0	239074.0	40388.0	68948.0	44159.0	77364.0	72441.0	46697.0	146074.0	56853.0	57585.0	65409.0	73607.0	75339.0	44522.0	49747.0	36926.0	41047.0	55642.0	49059.0	48052.0	54169.0	42909.0	56929.0	57831.0	45253.0	80595.0	39044.0	Unclassified; Metabolism; Metabolism of cofactors and vitamins
Metabolism of xenobiotics by cytochrome P450	2947.0	10098.0	7418.0	13581.0	13774.0	4196.0	15309.0	17466.0	6927.0	4132.0	12040.0	10678.0	23438.0	4276.0	7283.0	11833.0	9806.0	9493.0	27375.0	25694.0	9840.0	22243.0	33502.0	17574.0	25668.0	16590.0	38820.0	11944.0	42707.0	46503.0	40185.0	123359.0	12935.0	124008.0	28908.0	25204.0	26129.0	40162.0	37402.0	28308.0	70657.0	23834.0	27641.0	39682.0	44317.0	33272.0	23760.0	9923.0	25628.0	16934.0	23184.0	36044.0	14527.0	22539.0	14351.0	35569.0	23121.0	20365.0	43760.0	28859.0	Metabolism; Xenobiotics Biodegradation and Metabolism; Metabolism of xenobiotics by cytochrome P450
Methane metabolism	418147.0	464608.0	479932.0	573822.0	640037.0	836140.0	635176.0	714175.0	450903.0	448528.0	749110.0	622483.0	1131112.0	516345.0	674164.0	594068.0	784393.0	1270598.0	722816.0	618283.0	925493.0	501307.0	658420.0	755232.0	664577.0	529531.0	566805.0	931818.0	774754.0	838712.0	479749.0	1048108.0	430889.0	1209554.0	423533.0	756989.0	607165.0	515929.0	640185.0	652112.0	846300.0	487940.0	845945.0	823653.0	427112.0	683410.0	564972.0	557401.0	521973.0	411097.0	698674.0	668199.0	638915.0	768413.0	635045.0	266970.0	490884.0	572609.0	718266.0	498753.0	Metabolism; Energy Metabolism; Methane metabolism
Mineral absorption	6449.0	839.0	5159.0	2265.0	872.0	7808.0	1521.0	1597.0	2839.0	277.0	3934.0	916.0	778.0	2961.0	680.0	3965.0	2109.0	1932.0	702.0	4863.0	1103.0	1119.0	1396.0	1491.0	794.0	1221.0	754.0	512.0	512.0	991.0	623.0	254.0	212.0	1066.0	334.0	827.0	1003.0	1842.0	535.0	1449.0	688.0	1574.0	943.0	10788.0	527.0	3651.0	943.0	2107.0	2038.0	629.0	294.0	966.0	2214.0	801.0	1264.0	269.0	1015.0	1243.0	2879.0	2189.0	Organismal Systems; Digestive System; Mineral absorption
Mismatch repair	344658.0	314739.0	348832.0	365976.0	411856.0	559729.0	434115.0	460821.0	292844.0	291295.0	482281.0	448714.0	750579.0	423980.0	441929.0	383369.0	497154.0	777075.0	464226.0	372305.0	547389.0	351219.0	412951.0	446003.0	434257.0	356031.0	409927.0	582294.0	490005.0	534553.0	361088.0	521660.0	292723.0	632849.0	308891.0	465964.0	416449.0	350514.0	420156.0	451026.0	482629.0	325586.0	564593.0	516530.0	282188.0	431602.0	378662.0	417982.0	368832.0	278747.0	435692.0	465301.0	424913.0	519179.0	425679.0	174525.0	322551.0	377804.0	445289.0	359153.0	Genetic Information Processing; Replication and Repair; Mismatch repair
N-Glycan biosynthesis	10017.0	4275.0	7176.0	8666.0	7861.0	9930.0	9019.0	7154.0	5049.0	2138.0	7726.0	6902.0	3580.0	4954.0	5531.0	7725.0	4425.0	5469.0	4473.0	2855.0	12879.0	4414.0	4022.0	11220.0	6891.0	7224.0	19030.0	5889.0	6231.0	5676.0	3671.0	6480.0	4332.0	4401.0	1497.0	12188.0	3067.0	11389.0	4764.0	7986.0	2173.0	6529.0	4848.0	5528.0	2870.0	8196.0	6839.0	13855.0	13421.0	5539.0	5892.0	4293.0	5966.0	7744.0	3323.0	847.0	5172.0	7398.0	5642.0	4496.0	Metabolism; Glycan Biosynthesis and Metabolism; N-Glycan biosynthesis
NOD-like receptor signaling pathway	18502.0	15098.0	15997.0	20190.0	22660.0	32521.0	24221.0	21850.0	16465.0	15624.0	25580.0	25110.0	43507.0	21825.0	24704.0	21555.0	26993.0	42801.0	24985.0	21879.0	27735.0	13476.0	20958.0	24986.0	21789.0	20058.0	7195.0	29189.0	19039.0	28831.0	7035.0	25192.0	16185.0	26820.0	7475.0	21408.0	18803.0	17358.0	23590.0	22523.0	24145.0	15840.0	22725.0	27364.0	13571.0	18708.0	15785.0	15992.0	10703.0	14530.0	20490.0	14971.0	22128.0	30021.0	16731.0	8043.0	16850.0	19262.0	17271.0	10585.0	Organismal Systems; Immune System; NOD-like receptor signaling pathway
Naphthalene degradation	35806.0	46161.0	47300.0	66508.0	52662.0	42042.0	70738.0	63913.0	36520.0	22618.0	54523.0	64308.0	92886.0	38873.0	36009.0	62851.0	46436.0	49766.0	78506.0	63102.0	72960.0	65751.0	91503.0	66759.0	77846.0	60161.0	91332.0	47218.0	89081.0	152976.0	98965.0	141354.0	50415.0	162434.0	67837.0	74269.0	86392.0	91686.0	74625.0	94216.0	93199.0	54302.0	93899.0	131618.0	61147.0	85069.0	78615.0	46351.0	75591.0	45715.0	64041.0	111702.0	64143.0	80324.0	75929.0	38530.0	50971.0	72639.0	92595.0	85413.0	Metabolism; Xenobiotics Biodegradation and Metabolism; Naphthalene degradation
Neuroactive ligand-receptor interaction	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	Environmental Information Processing; Signaling Molecules and Interaction; Neuroactive ligand-receptor interaction
Neurotrophin signaling pathway	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Organismal Systems; Nervous System; Neurotrophin signaling pathway
Nicotinate and nicotinamide metabolism	190254.0	170904.0	169698.0	199915.0	227465.0	293499.0	223931.0	266919.0	145330.0	158440.0	256343.0	226111.0	389094.0	202451.0	237450.0	214963.0	256202.0	393951.0	249626.0	225907.0	278329.0	218337.0	234200.0	235562.0	230132.0	197773.0	255390.0	313248.0	330990.0	292879.0	255369.0	441122.0	160936.0	477942.0	241209.0	260040.0	246018.0	197109.0	259572.0	249727.0	350104.0	198281.0	301653.0	332053.0	206976.0	261941.0	215329.0	212763.0	215639.0	167915.0	245845.0	287888.0	221189.0	277976.0	238357.0	144520.0	196772.0	211020.0	278448.0	229775.0	Metabolism; Metabolism of Cofactors and Vitamins; Nicotinate and nicotinamide metabolism
Nitrogen metabolism	263883.0	244339.0	277709.0	323082.0	374124.0	495617.0	363100.0	405239.0	257051.0	258909.0	428729.0	368742.0	572502.0	334181.0	389527.0	348576.0	434351.0	711716.0	417422.0	408485.0	486077.0	304421.0	342777.0	398750.0	355429.0	305585.0	340843.0	519203.0	488933.0	306766.0	303776.0	1002287.0	261131.0	1011585.0	283096.0	424705.0	323682.0	345461.0	436035.0	345174.0	686124.0	329618.0	535217.0	387628.0	371286.0	449776.0	285573.0	338726.0	291452.0	272959.0	417760.0	365147.0	354746.0	429925.0	347279.0	268817.0	328315.0	303266.0	481156.0	284244.0	Metabolism; Energy Metabolism; Nitrogen metabolism
Nitrotoluene degradation	21733.0	32656.0	32604.0	25943.0	45814.0	62406.0	35227.0	46392.0	35924.0	35334.0	51952.0	40325.0	69010.0	42477.0	49326.0	32945.0	62717.0	108436.0	44360.0	36250.0	85777.0	25654.0	29919.0	63974.0	30402.0	27097.0	19684.0	72007.0	55254.0	25040.0	12534.0	89881.0	17940.0	102629.0	15189.0	55556.0	27877.0	34691.0	43061.0	27511.0	76861.0	35426.0	62610.0	11563.0	36706.0	46972.0	22234.0	41460.0	25090.0	25269.0	59391.0	29607.0	45583.0	38826.0	42224.0	29672.0	35578.0	29647.0	44545.0	17970.0	Metabolism; Xenobiotics Biodegradation and Metabolism; Nitrotoluene degradation
Non-homologous end-joining	880.0	2426.0	1231.0	5218.0	3118.0	1441.0	5688.0	753.0	2218.0	1012.0	2262.0	1640.0	1458.0	1065.0	1121.0	1598.0	2566.0	2231.0	3158.0	755.0	3128.0	1814.0	14751.0	2459.0	12067.0	4200.0	1516.0	1189.0	1165.0	44023.0	2773.0	774.0	2252.0	1190.0	3744.0	1525.0	5720.0	15750.0	1761.0	2706.0	2423.0	1723.0	2135.0	25855.0	1053.0	4217.0	9543.0	4144.0	2927.0	693.0	1650.0	10108.0	2129.0	1341.0	2099.0	549.0	3597.0	8877.0	2339.0	4114.0	Genetic Information Processing; Replication and Repair; Non-homologous end-joining
Notch signaling pathway	0.0	3.0	2.0	0.0	2.0	3.0	4.0	2.0	1.0	0.0	4.0	0.0	3.0	2.0	3.0	9.0	8.0	4.0	3.0	1.0	4.0	3.0	7.0	8.0	7.0	4.0	6.0	2.0	8.0	4.0	2.0	14.0	2.0	8.0	2.0	0.0	2.0	7.0	9.0	2.0	2.0	2.0	2.0	0.0	2.0	6.0	5.0	5.0	3.0	0.0	7.0	5.0	0.0	0.0	5.0	0.0	4.0	4.0	7.0	11.0	Environmental Information Processing; Signal Transduction; Notch signaling pathway
Novobiocin biosynthesis	54101.0	52334.0	51740.0	61516.0	72066.0	90700.0	71990.0	82356.0	48262.0	50131.0	80664.0	74931.0	117930.0	72601.0	78277.0	69866.0	83339.0	129241.0	76067.0	72211.0	89768.0	64510.0	62506.0	76799.0	66245.0	61487.0	72660.0	100237.0	94979.0	71705.0	68567.0	127080.0	50308.0	137169.0	60919.0	83646.0	70246.0	63078.0	77790.0	70132.0	106225.0	61770.0	86941.0	87685.0	60819.0	79873.0	58733.0	74295.0	62078.0	53390.0	80848.0	77110.0	71703.0	84338.0	71233.0	43631.0	58591.0	60388.0	81661.0	65307.0	Metabolism; Biosynthesis of Other Secondary Metabolites; Novobiocin biosynthesis
Nucleotide excision repair	172451.0	156742.0	168253.0	178411.0	206142.0	283238.0	210691.0	245970.0	141393.0	147121.0	239301.0	201249.0	361679.0	187402.0	221061.0	194818.0	243018.0	381735.0	216327.0	181183.0	261771.0	198920.0	191480.0	214853.0	208747.0	177687.0	218092.0	294223.0	274451.0	267882.0	222652.0	205638.0	141061.0	263717.0	188666.0	226815.0	223454.0	178994.0	183259.0	211897.0	213663.0	155165.0	255528.0	291377.0	114935.0	210108.0	191279.0	206487.0	187630.0	131970.0	209715.0	263292.0	206289.0	246360.0	220545.0	66084.0	151604.0	187654.0	222971.0	217250.0	Genetic Information Processing; Replication and Repair; Nucleotide excision repair
Nucleotide metabolism	16454.0	18820.0	21703.0	17151.0	18196.0	35475.0	21715.0	27648.0	18526.0	23299.0	33646.0	26239.0	57052.0	31405.0	29133.0	21627.0	36787.0	67523.0	41801.0	42729.0	25591.0	23546.0	29499.0	15020.0	21255.0	15633.0	10078.0	41962.0	56599.0	11036.0	23549.0	176511.0	14951.0	196078.0	36512.0	31038.0	21289.0	26211.0	41527.0	28654.0	101365.0	24586.0	53173.0	12069.0	35532.0	52886.0	17102.0	39809.0	13267.0	16504.0	36009.0	26566.0	27128.0	30345.0	34631.0	26487.0	33769.0	13771.0	59541.0	23612.0	Unclassified; Metabolism; Nucleotide metabolism
Olfactory transduction	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Organismal Systems; Sensory System; Olfactory transduction
One carbon pool by folate	293588.0	234400.0	269774.0	291712.0	315527.0	438070.0	337405.0	350894.0	221969.0	214650.0	359158.0	340480.0	533679.0	311396.0	343866.0	305646.0	360275.0	548648.0	343869.0	303283.0	388760.0	278346.0	286065.0	338533.0	307773.0	278295.0	284729.0	419424.0	374007.0	338045.0	276444.0	425579.0	227764.0	488670.0	219012.0	344502.0	315958.0	266007.0	304040.0	325857.0	363385.0	250952.0	370364.0	378168.0	202055.0	320202.0	270400.0	302185.0	260399.0	217250.0	321602.0	330239.0	319245.0	386236.0	310662.0	124538.0	240493.0	279051.0	334847.0	276274.0	Metabolism; Metabolism of Cofactors and Vitamins; One carbon pool by folate
Oocyte meiosis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Cellular Processes; Cell Growth and Death; Oocyte meiosis
Other glycan degradation	116272.0	91546.0	89022.0	166538.0	177965.0	226428.0	176263.0	185348.0	95296.0	127143.0	170626.0	167804.0	238561.0	117703.0	172483.0	168531.0	165375.0	320271.0	157340.0	96755.0	187918.0	118994.0	131150.0	137745.0	177494.0	143660.0	142528.0	224077.0	161753.0	126547.0	101055.0	195750.0	149278.0	112774.0	141274.0	132318.0	121739.0	124688.0	151700.0	144252.0	113103.0	99111.0	161737.0	114977.0	76669.0	107509.0	120395.0	105227.0	121026.0	105617.0	146594.0	154164.0	141679.0	234446.0	110861.0	24012.0	109396.0	146080.0	145445.0	107110.0	Metabolism; Glycan Biosynthesis and Metabolism; Other glycan degradation
Other ion-coupled transporters	541818.0	472147.0	507648.0	596677.0	672932.0	820814.0	670614.0	685524.0	438738.0	436967.0	699485.0	672810.0	936349.0	601541.0	724025.0	620006.0	731372.0	1101200.0	761831.0	749945.0	894266.0	583165.0	641974.0	725107.0	604857.0	573096.0	555371.0	848869.0	927921.0	611404.0	541403.0	2068599.0	477694.0	2136077.0	492962.0	800296.0	595022.0	632386.0	775233.0	605382.0	1351484.0	615989.0	870982.0	616453.0	665740.0	880972.0	534098.0	690626.0	491846.0	518778.0	753453.0	657186.0	602344.0	757400.0	622185.0	492868.0	614997.0	550642.0	876154.0	495104.0	Unclassified; Cellular Processes and Signaling; Other ion-coupled transporters
Other transporters	96539.0	99020.0	101356.0	133332.0	136221.0	174206.0	140673.0	135364.0	99663.0	94355.0	152767.0	141834.0	247294.0	118932.0	155610.0	133354.0	165140.0	259295.0	167166.0	154389.0	189996.0	104188.0	158643.0	152753.0	147373.0	123424.0	66845.0	179008.0	165044.0	197922.0	82409.0	351129.0	102204.0	353332.0	91932.0	151994.0	129111.0	141227.0	182784.0	140850.0	257980.0	124257.0	208074.0	166686.0	149689.0	152948.0	117616.0	127598.0	81811.0	104882.0	148098.0	129449.0	139746.0	169653.0	123495.0	112732.0	133170.0	123594.0	153503.0	88555.0	Unclassified; Cellular Processes and Signaling; Other transporters
Other types of O-glycan biosynthesis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Metabolism; Glycan Biosynthesis and Metabolism; Other types of O-glycan biosynthesis
Others	306980.0	341009.0	341105.0	413673.0	483754.0	638642.0	522397.0	560741.0	338463.0	371860.0	576239.0	468847.0	907815.0	408480.0	513644.0	437670.0	608932.0	1039787.0	599381.0	518836.0	624071.0	418525.0	506938.0	521317.0	541007.0	392834.0	547059.0	761276.0	657807.0	540107.0	470790.0	1195188.0	372295.0	1300296.0	378646.0	578698.0	466619.0	504193.0	571237.0	532920.0	833621.0	407296.0	705618.0	574622.0	426647.0	595859.0	436042.0	442823.0	441542.0	346643.0	573003.0	546659.0	480554.0	637547.0	505661.0	288708.0	414551.0	406827.0	676174.0	439161.0	Unclassified; Metabolism; Others
Oxidative phosphorylation	420114.0	365025.0	444614.0	469759.0	530699.0	723209.0	565859.0	557024.0	371611.0	337336.0	608624.0	561728.0	905700.0	477193.0	570355.0	496618.0	615568.0	948373.0	591798.0	492344.0	842544.0	422521.0	469090.0	618507.0	513979.0	472344.0	411817.0	691760.0	632696.0	496121.0	358802.0	979447.0	374430.0	1024992.0	347160.0	603780.0	479225.0	545519.0	597238.0	555246.0	765256.0	440231.0	763325.0	433125.0	449719.0	579854.0	413455.0	510535.0	378599.0	366287.0	558435.0	512069.0	525518.0	647433.0	506517.0	314873.0	438227.0	451854.0	566194.0	387897.0	Metabolism; Energy Metabolism; Oxidative phosphorylation
PPAR signaling pathway	43364.0	42545.0	40135.0	60241.0	62973.0	56324.0	58766.0	65483.0	35188.0	30588.0	54973.0	56084.0	66643.0	42668.0	57214.0	58272.0	51838.0	66979.0	54231.0	45317.0	69237.0	63034.0	58471.0	59452.0	60258.0	58934.0	81440.0	64271.0	81881.0	82329.0	79576.0	78814.0	42651.0	81660.0	64782.0	62192.0	69188.0	58211.0	49898.0	58245.0	64481.0	51338.0	61613.0	80727.0	40647.0	63248.0	60591.0	53981.0	67421.0	43316.0	60040.0	84913.0	57407.0	65549.0	53429.0	26923.0	45814.0	62349.0	65640.0	67817.0	Organismal Systems; Endocrine System; PPAR signaling pathway
Pancreatic cancer	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Human Diseases; Cancers; Pancreatic cancer
Pancreatic secretion	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0	2.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	2.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2.0	1.0	2.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	Organismal Systems; Digestive System; Pancreatic secretion
Pantothenate and CoA biosynthesis	257883.0	248835.0	257448.0	301205.0	357569.0	458675.0	369360.0	397152.0	239079.0	251694.0	389596.0	367570.0	632963.0	340104.0	392761.0	308933.0	419198.0	673136.0	384420.0	341762.0	449440.0	307523.0	311550.0	379841.0	353084.0	303407.0	343611.0	515185.0	420533.0	348642.0	307003.0	542767.0	246456.0	618200.0	230124.0	387949.0	344248.0	294863.0	346097.0	360018.0	459329.0	280736.0	363622.0	388991.0	230804.0	367836.0	286134.0	322646.0	290715.0	242000.0	374703.0	344341.0	347420.0	433071.0	325535.0	148887.0	268237.0	298298.0	386843.0	296644.0	Metabolism; Metabolism of Cofactors and Vitamins; Pantothenate and CoA biosynthesis
Parkinson's disease	102.0	199.0	404.0	216.0	226.0	253.0	322.0	221.0	377.0	28.0	733.0	322.0	660.0	327.0	433.0	472.0	1006.0	265.0	400.0	243.0	1187.0	626.0	687.0	1441.0	1442.0	1632.0	1513.0	192.0	1144.0	758.0	379.0	389.0	367.0	568.0	520.0	473.0	766.0	3829.0	510.0	492.0	284.0	256.0	346.0	299.0	678.0	1007.0	808.0	709.0	294.0	144.0	505.0	762.0	714.0	391.0	421.0	631.0	641.0	699.0	742.0	745.0	Human Diseases; Neurodegenerative Diseases; Parkinson's disease
Pathogenic Escherichia coli infection	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	4.0	0.0	2.0	0.0	0.0	1.0	1.0	0.0	3.0	0.0	3.0	1.0	1.0	3.0	3.0	2.0	3.0	1.0	2.0	1.0	7.0	2.0	1.0	1.0	7.0	0.0	4.0	8.0	7.0	1.0	6.0	5.0	11.0	1.0	11.0	3.0	2.0	2.0	1.0	0.0	2.0	1.0	0.0	0.0	1.0	0.0	3.0	2.0	3.0	3.0	Human Diseases; Infectious Diseases; Pathogenic Escherichia coli infection
Pathways in cancer	20808.0	17488.0	17914.0	20430.0	23556.0	32525.0	25780.0	22057.0	18022.0	16233.0	26355.0	25288.0	43998.0	22174.0	26250.0	22816.0	28708.0	43702.0	26841.0	25562.0	30954.0	15363.0	23942.0	26682.0	23438.0	21112.0	8497.0	29511.0	22868.0	32291.0	8671.0	42491.0	17397.0	45661.0	10310.0	23785.0	20371.0	25828.0	27951.0	23567.0	35267.0	19596.0	26429.0	27378.0	19135.0	23694.0	18356.0	24839.0	12196.0	16139.0	22981.0	16761.0	23512.0	28786.0	17800.0	14681.0	20719.0	20843.0	21212.0	12603.0	Human Diseases; Cancers; Pathways in cancer
Penicillin and cephalosporin biosynthesis	4741.0	5482.0	7432.0	14866.0	11109.0	7102.0	18021.0	9109.0	8674.0	2484.0	10522.0	14686.0	7511.0	11809.0	11003.0	15002.0	8345.0	7915.0	16144.0	27961.0	19140.0	11897.0	13182.0	14316.0	15874.0	12176.0	5267.0	6096.0	11611.0	8809.0	6751.0	61415.0	14254.0	68049.0	5677.0	11728.0	10004.0	21336.0	13054.0	8831.0	32365.0	12626.0	8905.0	24138.0	14414.0	21336.0	9540.0	10921.0	5588.0	8656.0	10605.0	6741.0	10516.0	14756.0	7686.0	7985.0	11717.0	10800.0	21809.0	10239.0	Metabolism; Biosynthesis of Other Secondary Metabolites; Penicillin and cephalosporin biosynthesis
